num_voters,title,url,avg_rating,rank,geek_rating,release_date
3151.0,Tragedy Looper,/boardgame/148319/tragedy-looper,7.32,515,6.818,2011
3954.0,Mexica,/boardgame/2955/mexica,7.2,516,6.813,2002
2487.0,Exit: The Game – The Pharaoh's Tomb,/boardgame/203416/exit-game-pharaohs-tomb,7.4,517,6.813,2016
3825.0,Kanagawa,/boardgame/200147/kanagawa,7.23,518,6.813,2016
1702.0,Polis: Fight for the Hegemony,/boardgame/69779/polis-fight-hegemony,7.73,519,6.812,2012
3945.0,San Marco,/boardgame/1041/san-marco,7.19,520,6.811,2001
3129.0,Web of Power,/boardgame/491/web-power,7.3,521,6.81,2000
10777.0,Merchants & Marauders,/boardgame/25292/merchants-marauders,7.44,201,7.214,2010
1450.0,Century: Golem Edition,/boardgame/232832/century-golem-edition,7.89,522,6.809,2017
3307.0,Hyperborea,/boardgame/119788/hyperborea,7.29,523,6.809,2014
2493.0,BattleCON: Devastation of Indines,/boardgame/123123/battlecon-devastation-indines,8.05,202,7.21,2013
8408.0,Endeavor,/boardgame/33160/endeavor,7.45,203,7.208,2009
3671.0,Scoville,/boardgame/145659/scoville,7.22,524,6.807,2014
3575.0,Core Worlds,/boardgame/98351/core-worlds,7.22,525,6.807,2011
4072.0,Wiz-War (eighth edition),/boardgame/104710/wiz-war-eighth-edition,7.11,601,6.737,2012
9984.0,Codenames: Pictures,/boardgame/198773/codenames-pictures,7.43,204,7.207,2016
22794.0,Hive,/boardgame/2655/hive,7.32,205,7.206,2001
18670.0,Blokus,/boardgame/2453/blokus,6.92,526,6.807,2000
3193.0,Tiny Epic Quest,/boardgame/201921/tiny-epic-quest,7.33,527,6.806,2017
2336.0,Akrotiri,/boardgame/154458/akrotiri,7.34,602,6.736,2014
1952.0,Citadels,/boardgame/205398/citadels,7.54,603,6.733,2016
2966.0,The Manhattan Project: Energy Empire,/boardgame/176734/manhattan-project-energy-empire,7.88,206,7.205,2016
7103.0,Glass Road,/boardgame/143693/glass-road,7.48,207,7.204,2013
10685.0,Space Hulk: Death Angel – The Card Game,/boardgame/71721/space-hulk-death-angel-card-game,6.99,528,6.806,2010
4491.0,Santiago,/boardgame/8125/santiago,7.13,529,6.804,2003
1044.0,Pax Renaissance,/boardgame/198953/pax-renaissance,8.12,604,6.732,2016
2332.0,"Warhammer 40,000: Conquest",/boardgame/156776/warhammer-40000-conquest,7.42,605,6.732,2014
2701.0,Antiquity,/boardgame/13122/antiquity,7.9,208,7.204,2004
16296.0,Acquire,/boardgame/5/acquire,7.36,209,7.201,1964
3039.0,Ascension: Storm of Souls,/boardgame/108784/ascension-storm-souls,7.34,530,6.804,2011
4985.0,Dungeons & Dragons: Wrath of Ashardalon Board Game,/boardgame/66356/dungeons-dragons-wrath-ashardalon-board-game,7.2,531,6.804,2011
1181.0,Arkwright,/boardgame/154825/arkwright,7.92,606,6.731,2014
3789.0,Vinci,/boardgame/60/vinci,7.12,607,6.731,1999
8547.0,Century: Spice Road,/boardgame/209685/century-spice-road,7.46,210,7.201,2017
4435.0,Clash of Cultures,/boardgame/40765/clash-cultures,7.66,211,7.2,2012
5385.0,Flick 'em Up!,/boardgame/169124/flick-em,7.09,532,6.803,2015
3645.0,Hawaii,/boardgame/106217/hawaii,7.21,533,6.802,2011
4110.0,History of the World,/boardgame/224/history-world,7.12,608,6.73,1991
3621.0,Rex: Final Days of an Empire,/boardgame/104363/rex-final-days-empire,7.14,609,6.73,2012
11140.0,Neuroshima Hex!,/boardgame/21241/neuroshima-hex,7.43,212,7.2,2006
3134.0,Advanced Squad Leader,/boardgame/243/advanced-squad-leader,7.95,213,7.2,1985
3599.0,Lords of Xidit,/boardgame/156566/lords-xidit,7.21,534,6.802,2014
1356.0,Wir sind das Volk!,/boardgame/165401/wir-sind-das-volk,7.9,535,6.801,2014
12523.0,Jamaica,/boardgame/28023/jamaica,7.09,401,6.932,2007
2058.0,Zendo,/boardgame/6830/zendo,7.27,701,6.639,2001
5204.0,Rhino Hero,/boardgame/91514/rhino-hero,7.01,610,6.729,2011
2754.0,A Study in Emerald,/boardgame/141517/study-emerald,7.24,611,6.728,2013
13009.0,Mice and Mystics,/boardgame/124708/mice-and-mystics,7.42,214,7.198,2012
24784.0,Takenoko,/boardgame/70919/takenoko,7.32,215,7.198,2011
9380.0,Thunderstone,/boardgame/53953/thunderstone,6.99,536,6.801,2009
1127.0,1846: The Race for the Midwest,/boardgame/17405/1846-race-midwest,8.08,537,6.799,2005
8491.0,Fury of Dracula (second edition),/boardgame/20963/fury-dracula-second-edition,7.17,402,6.93,2005
4201.0,Myrmes,/boardgame/126792/myrmes,7.33,403,6.93,2012
2984.0,Oregon,/boardgame/31497/oregon,6.78,1001,6.429,2007
3841.0,Fleet,/boardgame/121297/fleet,6.97,702,6.639,2012
1379.0,Trains: Rising Sun,/boardgame/157001/trains-rising-sun,7.56,703,6.638,2014
5252.0,Snow Tails,/boardgame/38054/snow-tails,6.99,612,6.728,2008
6001.0,Mr. Jack Pocket,/boardgame/72287/mr-jack-pocket,6.98,613,6.727,2010
42476.0,Love Letter,/boardgame/129622/love-letter,7.28,216,7.197,2012
15146.0,Tikal,/boardgame/54/tikal,7.35,217,7.196,1999
4970.0,The Game,/boardgame/173090/game,6.73,901,6.489,2015
3390.0,Legacy: The Testament of Duke de Crecy,/boardgame/52461/legacy-testament-duke-de-crecy,7.24,538,6.799,2013
3249.0,The Palaces of Carrara,/boardgame/129948/palaces-carrara,7.24,539,6.798,2012
6610.0,Potion Explosion,/boardgame/180974/potion-explosion,7.21,404,6.93,2015
2899.0,Star Trek: Fleet Captains,/boardgame/79127/star-trek-fleet-captains,7.56,405,6.929,2011
2232.0,Big City,/boardgame/70/big-city,6.9,1002,6.429,1999
2639.0,The Rose King,/boardgame/201/rose-king,6.82,1003,6.428,1992
917.0,Thunderbolt Apache Leader,/boardgame/123955/thunderbolt-apache-leader,8.15,704,6.637,2012
1194.0,Catacombs (third edition),/boardgame/195137/catacombs-third-edition,7.75,705,6.636,2015
12457.0,Zooloretto,/boardgame/27588/zooloretto,6.86,614,6.727,2007
2537.0,Mr. Jack in New York,/boardgame/55427/mr-jack-new-york,7.3,615,6.726,2009
7747.0,The Manhattan Project,/boardgame/63628/manhattan-project,7.45,218,7.195,2012
10713.0,Notre Dame,/boardgame/25554/notre-dame,7.38,219,7.194,2007
728.0,Codex: Card-Time Strategy – Deluxe Set,/boardgame/131111/codex-card-time-strategy-deluxe-set,8.28,902,6.488,2016
2973.0,Kodama: The Tree Spirits,/boardgame/181810/kodama-tree-spirits,6.9,903,6.488,2016
5109.0,Louis XIV,/boardgame/13642/louis-xiv,7.1,540,6.798,2005
897.0,Aeon's End: War Eternal,/boardgame/218417/aeons-end-war-eternal,8.61,541,6.798,2017
7711.0,Port Royal,/boardgame/156009/port-royal,7.16,406,6.928,2014
1252.0,Triumph & Tragedy,/boardgame/130960/triumph-tragedy,8.32,407,6.928,2015
4894.0,Quoridor,/boardgame/624/quoridor,6.68,1004,6.428,1997
1267.0,Prêt-à-Porter,/boardgame/87890/pret-porter,7.26,1005,6.428,2010
12583.0,Lord of the Rings,/boardgame/823/lord-rings,6.77,706,6.636,2000
2355.0,Liberté,/boardgame/2507/liberte,7.18,707,6.636,2001
3161.0,Fabled Fruit,/boardgame/203427/fabled-fruit,7.17,616,6.725,2016
5082.0,Oh My Goods!,/boardgame/183840/oh-my-goods,7.02,617,6.724,2015
4858.0,Dune,/boardgame/121/dune,7.63,220,7.194,1979
9154.0,In the Year of the Dragon,/boardgame/31594/year-dragon,7.4,221,7.19,2007
16079.0,Colt Express,/boardgame/158899/colt-express,7.19,301,7.049,2014
1285.0,Unlock! Squeek & Sausage,/boardgame/216092/unlock-squeek-sausage,7.33,904,6.488,2017
2827.0,Star Wars: Epic Duels,/boardgame/3284/star-wars-epic-duels,6.97,905,6.485,2002
5939.0,Finca,/boardgame/40628/finca,7.06,542,6.797,2009
4350.0,FUSE,/boardgame/171273/fuse,7.16,543,6.797,2015
2087.0,Advanced Squad Leader: Starter Kit #1,/boardgame/9823/advanced-squad-leader-starter-kit-1,7.8,408,6.928,2004
5108.0,Broom Service,/boardgame/172308/broom-service,7.25,409,6.928,2015
1500.0,Theseus: The Dark Orbit,/boardgame/144529/theseus-dark-orbit,7.17,1006,6.427,2013
975.0,Chimera Station,/boardgame/163642/chimera-station,7.51,1007,6.427,2017
3029.0,Linko!,/boardgame/153065/linko,7.06,708,6.635,2014
1243.0,For the People,/boardgame/833/people,7.72,709,6.633,1998
1927.0,Automobiles,/boardgame/180680/automobiles,7.43,618,6.721,2016
1226.0,Space Hulk (fourth edition),/boardgame/165838/space-hulk-fourth-edition,8.03,619,6.72,2014
3383.0,Kanban: Driver's Edition,/boardgame/109276/kanban-drivers-edition,7.77,222,7.19,2014
2967.0,Cthulhu Wars,/boardgame/139976/cthulhu-wars,8.02,223,7.188,2015
5552.0,Deus,/boardgame/162082/deus,7.36,302,7.047,2014
5969.0,Airlines Europe,/boardgame/90419/airlines-europe,7.35,303,7.047,2011
7053.0,TransAmerica,/boardgame/2842/transamerica,6.66,906,6.484,2001
2747.0,Call of Cthulhu: The Card Game,/boardgame/40270/call-cthulhu-card-game,6.95,907,6.484,2008
12652.0,Last Night on Earth: The Zombie Game,/boardgame/29368/last-night-earth-zombie-game,6.99,544,6.796,2007
8512.0,Red7,/boardgame/161417/red7,6.99,545,6.795,2014
7568.0,Torres,/boardgame/88/torres,7.17,410,6.927,1999
6601.0,Taluva,/boardgame/24508/taluva,7.19,411,6.925,2006
1017.0,Dice Throne: Season One,/boardgame/216734/dice-throne-season-one,8.14,1008,6.427,2018
1516.0,Ground Floor,/boardgame/38765/ground-floor,7.1,1009,6.426,2012
3471.0,Guildhall,/boardgame/132372/guildhall,7.0,710,6.633,2012
2490.0,Merchant of Venus,/boardgame/230/merchant-venus,7.17,711,6.632,1988
1376.0,Conflict of Heroes: Storms of Steel! – Kursk 1943,/boardgame/38823/conflict-heroes-storms-steel-kursk-1943,7.77,620,6.72,2009
7449.0,Dungeons & Dragons: Castle Ravenloft Board Game,/boardgame/59946/dungeons-dragons-castle-ravenloft-board-game,6.98,621,6.718,2010
12956.0,Modern Art,/boardgame/118/modern-art,7.34,224,7.179,1992
8595.0,Telestrations,/boardgame/46213/telestrations,7.42,225,7.178,2009
3644.0,Hanamikoji,/boardgame/158600/hanamikoji,7.54,304,7.044,2013
4674.0,Pandemic: Reign of Cthulhu,/boardgame/192153/pandemic-reign-cthulhu,7.51,305,7.044,2016
2596.0,Blokus Trigon,/boardgame/21550/blokus-trigon,6.92,908,6.479,2006
3165.0,Carolus Magnus,/boardgame/481/carolus-magnus,6.84,909,6.479,2000
2517.0,Thunder Alley,/boardgame/108906/thunder-alley,7.4,546,6.795,2014
3738.0,Britannia,/boardgame/240/britannia,7.22,547,6.793,1986
3398.0,Zombicide Season 2: Prison Outbreak,/boardgame/137988/zombicide-season-2-prison-outbreak,7.5,412,6.925,2013
4235.0,Tajemnicze Domostwo,/boardgame/113997/tajemnicze-domostwo,7.31,413,6.924,2013
16785.0,Guillotine,/boardgame/116/guillotine,6.54,1010,6.425,1998
3725.0,Revolution!,/boardgame/34887/revolution,6.73,1011,6.425,2009
1854.0,Sons of Anarchy: Men of Mayhem,/boardgame/156091/sons-anarchy-men-mayhem,7.38,712,6.632,2014
3832.0,Hacienda,/boardgame/19100/hacienda,6.97,713,6.631,2005
1005.0,Nemo's War (second edition),/boardgame/187617/nemos-war-second-edition,8.18,622,6.717,2017
13573.0,Diamant,/boardgame/15512/diamant,6.83,623,6.715,2005
6201.0,Space Hulk (third edition),/boardgame/54625/space-hulk-third-edition,7.54,226,7.177,2009
6492.0,Civilization,/boardgame/71/civilization,7.52,227,7.174,1980
3509.0,Hammer of the Scots,/boardgame/3685/hammer-scots,7.56,306,7.042,2002
11477.0,Friday,/boardgame/43570/friday,7.22,307,7.041,2011
946.0,Stronghold (2nd edition),/boardgame/179460/stronghold-2nd-edition,7.68,910,6.479,2016
1222.0,Europe Engulfed,/boardgame/6205/europe-engulfed,7.51,911,6.479,2003
3021.0,Yamataï,/boardgame/213893/yamatai,7.31,548,6.792,2017
3258.0,CO₂,/boardgame/72225/co,7.25,549,6.792,2012
5669.0,Vegas Showdown,/boardgame/15364/vegas-showdown,7.21,414,6.923,2005
12864.0,Mr. Jack,/boardgame/21763/mr-jack,7.07,415,6.922,2006
1464.0,Mordheim: City of the Damned,/boardgame/3565/mordheim-city-damned,7.26,1012,6.424,1999
1254.0,Whistle Stop,/boardgame/221318/whistle-stop,7.25,1013,6.424,2017
4711.0,Hansa,/boardgame/8989/hansa,6.9,714,6.63,2004
2201.0,5-Minute Dungeon,/boardgame/207830/5-minute-dungeon,7.38,715,6.63,2017
1827.0,Downforce,/boardgame/215311/downforce,7.48,624,6.713,2017
2024.0,Caverna: Cave vs Cave,/boardgame/220520/caverna-cave-vs-cave,7.39,625,6.713,2017
43644.0,King of Tokyo,/boardgame/70323/king-tokyo,7.26,228,7.174,2011
19908.0,San Juan,/boardgame/8217/san-juan,7.28,229,7.17,2004
2992.0,Freedom: The Underground Railroad,/boardgame/119506/freedom-underground-railroad,7.61,308,7.036,2012
6269.0,Paperback,/boardgame/141572/paperback,7.32,309,7.036,2014
2699.0,Ad Astra,/boardgame/38343/ad-astra,6.89,912,6.479,2009
1408.0,Ponzi Scheme,/boardgame/180899/ponzi-scheme,7.27,913,6.478,2015
2946.0,The Networks,/boardgame/72321/networks,7.31,550,6.792,2016
2512.0,Thunderstone: Dragonspire,/boardgame/85897/thunderstone-dragonspire,7.38,551,6.792,2011
22577.0,Chess,/boardgame/171/chess,7.09,416,6.922,1475
2773.0,Runebound (Third Edition),/boardgame/181530/runebound-third-edition,7.61,417,6.922,2015
1759.0,A Study in Emerald (second edition),/boardgame/178054/study-emerald-second-edition,7.02,1014,6.423,2015
1653.0,Sun Tzu,/boardgame/18745/sun-tzu,7.07,1015,6.422,2005
4116.0,Viceroy,/boardgame/157526/viceroy,6.95,716,6.63,2014
2233.0,Strasbourg,/boardgame/91873/strasbourg,7.18,717,6.628,2011
2808.0,Shadowrun: Crossfire,/boardgame/135382/shadowrun-crossfire,7.24,626,6.712,2014
4842.0,Manila,/boardgame/15817/manila,7.01,627,6.71,2005
9312.0,Tiny Epic Galaxies,/boardgame/163967/tiny-epic-galaxies,7.42,230,7.164,2015
15813.0,Survive: Escape from Atlantis!,/boardgame/2653/survive-escape-atlantis,7.32,231,7.164,1982
6441.0,Taj Mahal,/boardgame/475/taj-mahal,7.31,310,7.035,2000
7208.0,Vikings,/boardgame/27173/vikings,7.28,311,7.032,2007
1350.0,DC Comics Deck-Building Game: Heroes Unite,/boardgame/142852/dc-comics-deck-building-game-heroes-unite,7.38,914,6.477,2014
1722.0,Villages of Valeria,/boardgame/180040/villages-valeria,7.15,915,6.477,2017
9128.0,HeroQuest,/boardgame/699/heroquest,7.08,552,6.791,1989
3479.0,Adrenaline,/boardgame/202408/adrenaline,7.22,553,6.789,2016
1736.0,1989: Dawn of Freedom,/boardgame/26997/1989-dawn-freedom,7.85,418,6.921,2012
7277.0,Cuba,/boardgame/30380/cuba,7.16,419,6.92,2007
2141.0,Happy Salmon,/boardgame/194626/happy-salmon,6.93,1016,6.422,2016
1994.0,König von Siam,/boardgame/29937/konig-von-siam,6.92,1017,6.42,2007
5519.0,A Game of Thrones: The Card Game,/boardgame/39953/game-thrones-card-game,6.92,718,6.628,2008
5738.0,Dice Town,/boardgame/40793/dice-town,6.85,719,6.625,2009
1762.0,Signorie,/boardgame/177678/signorie,7.48,628,6.709,2015
1503.0,Star Trek: Ascendancy,/boardgame/193949/star-trek-ascendancy,7.81,629,6.708,2016
14174.0,The Pillars of the Earth,/boardgame/24480/pillars-earth,7.31,232,7.162,2006
13068.0,Saint Petersburg,/boardgame/9217/saint-petersburg,7.32,233,7.16,2004
4206.0,Raptor,/boardgame/177639/raptor,7.46,312,7.032,2015
2970.0,A Game of Thrones: The Card Game (Second Edition),/boardgame/169255/game-thrones-card-game-second-edition,7.73,313,7.03,2015
6773.0,Kahuna,/boardgame/394/kahuna,6.66,916,6.476,1998
5280.0,Balloon Cup,/boardgame/5716/balloon-cup,6.69,917,6.476,2003
4789.0,Deep Sea Adventure,/boardgame/169654/deep-sea-adventure,7.12,554,6.788,2014
1627.0,Santa Maria,/boardgame/229220/santa-maria,7.75,555,6.787,2017
6091.0,Lord of the Rings: The Confrontation,/boardgame/3201/lord-rings-confrontation,7.21,420,6.92,2002
4073.0,Steampunk Rally,/boardgame/162007/steampunk-rally,7.34,421,6.919,2015
801.0,Time of Crisis,/boardgame/164949/time-crisis,7.76,1018,6.42,2017
1777.0,Nefertiti,/boardgame/35435/nefertiti,6.99,1019,6.417,2008
3481.0,Nations: The Dice Game,/boardgame/157809/nations-dice-game,6.98,720,6.624,2014
1524.0,Heroes of Normandie,/boardgame/53093/heroes-normandie,7.57,721,6.623,2014
5405.0,Mahjong,/boardgame/2093/mahjong,7.02,630,6.703,1850
3287.0,Battle Cry,/boardgame/551/battle-cry,7.16,631,6.702,2000
3133.0,Evolution: Climate,/boardgame/182134/evolution-climate,7.83,234,7.159,2016
6295.0,Risk Legacy,/boardgame/105134/risk-legacy,7.51,235,7.155,2011
9620.0,A Game of Thrones (first edition),/boardgame/6472/game-thrones-first-edition,7.27,314,7.03,2003
6843.0,Euphoria: Build a Better Dystopia,/boardgame/133848/euphoria-build-better-dystopia,7.31,315,7.027,2013
1200.0,Valley of the Kings: Afterlife,/boardgame/175223/valley-kings-afterlife,7.4,918,6.475,2015
6609.0,Fearsome Floors,/boardgame/7805/fearsome-floors,6.66,919,6.474,2003
1955.0,Star Wars: The Queen's Gambit,/boardgame/939/star-wars-queens-gambit,7.55,556,6.785,2000
1445.0,BattleCON: War of Indines,/boardgame/89409/battlecon-war-indines,7.84,557,6.783,2010
1509.0,Fire in the Lake,/boardgame/144189/fire-lake,8.03,422,6.916,2014
13124.0,Escape: The Curse of the Temple,/boardgame/113294/escape-curse-temple,7.06,423,6.916,2012
2830.0,Smash Up: The Obligatory Cthulhu Set,/boardgame/143185/smash-obligatory-cthulhu-set,6.82,1020,6.416,2013
1613.0,Xiangqi,/boardgame/2393/xiangqi,7.15,1021,6.416,762
1361.0,Black Orchestra,/boardgame/156858/black-orchestra,7.64,722,6.622,2016
4883.0,Blueprints,/boardgame/140933/blueprints,6.9,723,6.621,2013
3226.0,Valley of the Kings,/boardgame/150999/valley-kings,7.12,632,6.702,2014
10112.0,Can't Stop,/boardgame/41/cant-stop,6.85,633,6.701,1980
4547.0,Ethnos,/boardgame/206718/ethnos,7.59,236,7.155,2017
8105.0,Ticket to Ride: Märklin,/boardgame/21348/ticket-ride-marklin,7.41,237,7.152,2006
9825.0,Tales of the Arabian Nights,/boardgame/34119/tales-arabian-nights,7.25,316,7.027,2009
8180.0,PitchCar,/boardgame/150/pitchcar,7.25,317,7.027,1995
2398.0,Ys,/boardgame/12761/ys,6.93,920,6.474,2004
1563.0,Herbaceous,/boardgame/195314/herbaceous,7.23,921,6.474,2017
2598.0,Exit: The Game – The Secret Lab,/boardgame/203417/exit-game-secret-lab,7.33,558,6.777,2016
6662.0,Cribbage,/boardgame/2398/cribbage,7.03,559,6.775,1630
26893.0,Betrayal at House on the Hill,/boardgame/10547/betrayal-house-hill,7.1,424,6.915,2004
8096.0,Eminent Domain,/boardgame/68425/eminent-domain,7.11,425,6.908,2011
2153.0,Pueblo,/boardgame/3228/pueblo,6.89,1022,6.414,2002
1356.0,Antike Duellum,/boardgame/104955/antike-duellum,7.17,1023,6.414,2012
3097.0,Java,/boardgame/855/java,7.03,724,6.62,2000
1721.0,The Golden Ages,/boardgame/164338/golden-ages,7.36,725,6.618,2014
18743.0,Smash Up,/boardgame/122522/smash,6.84,634,6.697,2012
2278.0,Massive Darkness,/boardgame/197070/massive-darkness,7.55,635,6.697,2017
32650.0,Arkham Horror,/boardgame/15987/arkham-horror,7.32,238,7.146,2005
7870.0,At the Gates of Loyang,/boardgame/39683/gates-loyang,7.39,239,7.145,2009
6307.0,Elysium,/boardgame/163968/elysium,7.31,318,7.027,2015
41340.0,Citadels,/boardgame/478/citadels,7.12,319,7.026,2000
1273.0,Forge War,/boardgame/146221/forge-war,7.39,922,6.474,2015
1012.0,Battle Cry: 150th Civil War Anniversary Edition,/boardgame/88827/battle-cry-150th-civil-war-anniversary-edition,7.64,923,6.474,2010
4086.0,Not Alone,/boardgame/194879/not-alone,7.17,560,6.775,2016
2890.0,Ascension: Return of the Fallen,/boardgame/95064/ascension-return-fallen,7.32,561,6.775,2011
10589.0,King of New York,/boardgame/160499/king-new-york,7.09,426,6.906,2014
13816.0,Formula D,/boardgame/37904/formula-d,7.05,427,6.905,2008
1644.0,Founding Fathers,/boardgame/37358/founding-fathers,7.02,1024,6.413,2010
3466.0,Android,/boardgame/39339/android,6.73,1025,6.412,2008
6932.0,Shadow Hunters,/boardgame/24068/shadow-hunters,6.84,726,6.618,2005
1131.0,Julius Caesar,/boardgame/37836/julius-caesar,7.77,727,6.617,2010
1939.0,1812: The Invasion of Canada,/boardgame/94246/1812-invasion-canada,7.39,636,6.696,2012
1633.0,Dogs of War,/boardgame/158435/dogs-war,7.55,637,6.696,2014
8940.0,Blood Bowl: Team Manager – The Card Game,/boardgame/90137/blood-bowl-team-manager-card-game,7.38,240,7.145,2011
2115.0,Star Wars: X-Wing Miniatures Game – The Force Awakens Core Set,/boardgame/183562/star-wars-x-wing-miniatures-game-force-awakens-cor,8.07,241,7.144,2015
4117.0,Ginkgopolis,/boardgame/128271/ginkgopolis,7.43,320,7.025,2012
22266.0,Shadows over Camelot,/boardgame/15062/shadows-over-camelot,7.15,321,7.024,2005
1688.0,Star Trek: Attack Wing,/boardgame/139771/star-trek-attack-wing,7.57,924,6.472,2013
1657.0,Middle-earth,/boardgame/1915/middle-earth,7.24,925,6.471,1995
1835.0,Legendary Encounters: A Predator Deck Building Game,/boardgame/174570/legendary-encounters-predator-deck-building-game,7.59,562,6.773,2015
2150.0,Valeria: Card Kingdoms,/boardgame/170561/valeria-card-kingdoms,7.49,563,6.773,2016
5733.0,Among the Stars,/boardgame/110277/among-stars,7.18,428,6.905,2012
